,boot,f,S,L,cov
696,695,1.9261061549405882,1.9280548972342966,0.03758403271492744,1.0230897098439522
697,696,2.032994096504544,1.7067134999551106,-0.07286837641304775,0.8174621463524414
698,697,1.8920085002610283,1.7939777867686846,-0.06310122654322463,0.8837982101947839
699,698,1.8355766944380787,1.9345817235859348,-0.05004295948065122,0.9874687449306743
700,699,1.8027109569562478,1.6408400302370572,-0.23341740473693512,0.7375071053373536
701,700,2.0627723833486886,1.8459632350578388,-0.07833834292698919,0.8967388843437577
702,701,2.1290860603402506,1.8055234843404975,-0.23652096923503046,0.780649692705661
703,702,2.0383457853322433,2.2510865516317957,0.012959649883155613,1.2013629986426646
704,703,1.8604902162126964,1.9268895611374641,-0.04132625351709878,0.9783225921440366
705,704,1.6974349886957478,1.56914031085493,-0.25503648990631317,0.6763189792017771
706,705,2.131996175293195,2.129177254706937,0.0766409757833429,1.1513027356998478
707,706,2.1034460683137337,2.008032785966842,0.14347706890692447,1.0887541946933967
708,707,2.046415093879044,1.8796057560246153,-0.05010093396082689,0.9466539295231298
709,708,1.8335251502631906,1.7511711044342744,-0.18706674244620133,0.7829954175314736
710,709,1.9016983892210106,1.5967150741614284,-0.33325162800057706,0.6128861943299133
711,710,1.776272927700316,1.9241896254346442,0.08645921490322397,1.1003392751779777
712,711,1.7268406797763158,1.575751677875344,-0.23304185626496804,0.6804188258901954
713,712,1.8901521849744618,1.9664385844805299,0.13142642423593606,1.1552781513423203
714,713,1.8986056252118266,1.7374301404375494,-0.21426267182806677,0.8167800951571149
715,714,1.8967562046695257,2.005155404650081,0.02614453492443973,1.0925798984751502
716,715,1.7296515818629077,1.744480102430998,-0.2525093414546109,0.795830686118767
717,716,1.947750132724289,1.80294783412635,-0.27208223252936686,0.74947797125058
718,717,1.9214961952659868,1.8086395265672315,-0.22710740449793065,0.8171359809840907
719,718,1.8466193955138284,1.8313241342460782,-0.054588454535657256,0.9031075769399389
720,719,1.7312810153190474,1.9466026077249785,0.07837738671042162,1.1177720199357188
721,720,1.7395408000515626,1.7805765962890818,-0.016119652517895,0.9043181531148704
722,721,1.8420516640578037,1.5093012336419678,-0.3441049043176666,0.5874549161430406
723,722,1.766554694196972,1.5772491784361213,-0.2951334856061579,0.6570545154527564
724,723,2.0236782571139025,1.6257509049608116,-0.23000530883707804,0.6961869511799339
725,724,1.697894332515675,1.8136772237635785,0.054820823736568415,0.9520384277896751
726,725,1.644385490190868,1.7877041954582493,-0.012370199233493922,0.9549494542077446
727,726,1.900572828766844,1.6569606871003641,-0.2876592123150722,0.7218167836880125
728,727,2.0299904051308677,2.0306521948748193,-0.11702637381658748,1.0479581306014973
729,728,1.6993185267419724,1.8817160790953775,-0.022633705272243225,0.9619299393101233
730,729,1.9917798871983154,1.810536208456877,-0.05584411868765452,0.8997840567440922
731,730,1.8542847606051525,1.771052285530775,-0.21398867580759728,0.8153956418291277
732,731,1.9323463786265258,1.6205112316413428,-0.33071006284750465,0.593956910525887
733,732,1.9754520823161617,1.820528939918798,-0.2650468511436313,0.7823959965141382
734,733,2.0495655455991955,1.5864311272047313,-0.5144469046745601,0.5064482038331974
735,734,1.94239981588957,1.8893879232687265,-0.09382963708821895,0.8828339347865198
736,735,1.743793409480258,1.7372990305783456,-0.14008157540061633,0.8400747372609035
737,736,1.725065921976538,1.753654359047499,-0.11469291378773383,0.8438169783788592
738,737,1.9223442092516638,1.8111514679491305,-0.09499467805313987,0.8810202178093257
739,738,1.7776770640038648,1.5394479593253059,-0.3779458699775521,0.6030181253331311
740,739,1.9842267755174319,2.1434077883098777,0.16877688101001148,1.2353873647845253
741,740,1.9118687187886552,1.9341000296309308,-0.17806936210022867,0.9086060379356824
742,741,1.681469450966015,1.6443553798270287,-0.1726360274376132,0.7628347579866888
743,742,1.6279228402824162,1.816165407686862,-0.013142874085580892,0.9237964271121681
744,743,1.9263000386479763,1.7481399847451018,-0.23114566033616749,0.7797825547854775
745,744,1.8207169183482381,1.318598481232656,-0.4607141094715887,0.4178236817896469
746,745,1.7818063698569055,1.5689832312993246,-0.34015181854147614,0.6311569605360431
747,746,1.8531790440290363,1.8055215736289332,-0.05624853136722212,0.9026637934320058
748,747,1.8274456164544615,1.620611727488599,-0.19333815500857543,0.7025064662941568
749,748,1.8586016255182747,1.5783351336731097,-0.3341603527919346,0.6438462937817366
750,749,1.910533797651508,1.8510260314190128,-0.11420475130423004,0.8801999786758418
751,750,1.7386350025791146,1.8602273794883288,-0.07223459812449176,0.9167901446028246
752,751,1.8857383693955379,1.7862782401215334,-0.1900850549223005,0.8295092972210883
753,752,1.8218309463500855,1.935499360485697,-0.015524203308921763,1.034851852439361
754,753,1.9682537918414205,1.8174295261471938,0.022031062144545213,0.950916988562161
755,754,1.927139214347848,1.8567329001223614,-0.039771446401057425,0.9290753871796968
756,755,2.010334847813433,1.7993285915841306,-0.11681330944129074,0.8363801482682706
757,756,1.9814185323260083,1.905544457575011,-0.06283066902578607,0.9480691864761491
758,757,1.6889177144478447,1.5915444493687323,-0.29052848982739177,0.6770986839960047
759,758,1.9749946418461113,1.738021491327305,-0.18039149805080673,0.7726062347301668
760,759,1.854432823189415,1.4485134725961626,-0.47531560967689007,0.48121214184118005
761,760,1.804837254134366,1.7653870572090546,-0.1893894266039441,0.8443113829843215
762,761,1.8913269641539099,1.9220997910147926,-0.1309283006125463,0.9949553220926154
763,762,2.0484126791388717,1.9223490439358457,-0.21497494032166928,0.9368486188800192
764,763,1.7568631561377646,2.05001599547085,0.18684786023783148,1.1496315959089376
765,764,1.7321137071967712,1.9062979439020438,0.08964811133665357,1.0751412858065257
766,765,1.9122236385834865,1.6322843298567349,-0.280869917884736,0.6565314965960963
767,766,2.01280312649979,1.9049890414019959,0.0788538934336572,1.0683285428015354
768,767,1.793693980008701,1.5705356765069454,-0.290429871399958,0.6659143055746176
769,768,1.9513569708548753,1.6851543203860022,-0.28535050864712785,0.705473455100041
770,769,1.6577428517605435,1.6662670406922016,-0.205039590547097,0.7536319338759617
771,770,1.850191728574902,1.6196599659454334,-0.09761908985204898,0.7604173218897072
772,771,1.7519303489222928,1.743468823942016,-0.11171075152755572,0.8603032459749166
773,772,2.007208157397719,1.7545326095927007,-0.20678261405444273,0.7888870630171495
774,773,1.7904561003587256,1.480406473652659,-0.44967230354917553,0.5115040024050715
775,774,1.9685269858064194,1.7139064665787753,-0.2838109086661273,0.7134721161135759
776,775,1.889608395743662,1.7860343563182166,-0.13443794342257548,0.835813734886569
777,776,1.8962948943882783,1.5504476239724552,-0.42987599598147336,0.5233970409453014
778,777,1.9714134998347101,2.014541473413598,0.058799510235966516,1.061448641074412
779,778,1.9184260274893905,1.888047347457572,-0.06300871169722333,0.9163506464964211
780,779,1.7927920769502228,1.6617817814133162,-0.39909919006021327,0.624927871180678
781,780,1.8915983024714786,1.5580672204393022,-0.33613622074067995,0.5977940398786065
782,781,2.082231501846815,1.8653147861458055,-0.1894393396731007,0.8445893498218757
783,782,1.6595264666864835,1.6969687692696767,-0.19637533106148755,0.7606940721785073
784,783,1.7648968096420397,1.760322188979263,-0.019537608927717675,0.889628152339129
785,784,1.9727442287157813,1.9692955933210405,-0.06592183814273779,1.0277699304352355
786,785,1.8227589114876823,1.637227455127757,-0.2981093454082648,0.6685258905427915
787,786,1.9594770632576524,1.9309558608975135,-0.15751251326789403,0.923401317896011
788,787,2.0909048298278514,1.866273215166045,-0.01166484231378115,0.9505535099936603
789,788,1.9316751325380772,1.9050291948913747,-0.07526226165705359,0.9586852102562796
790,789,1.8764187739861289,1.9452602793236036,-0.013384393139234839,1.0075948460027295
791,790,1.9697758575221582,1.7471957890269545,-0.1546044447196642,0.8421024409071592
792,791,1.9996425160951237,1.6618410650250697,-0.34110530540010053,0.6117693892030427
793,792,1.8243082591575694,1.8504405170723077,-0.03853983807410278,0.9369708447102542
794,793,1.804657125713927,1.755263811874726,-0.16730108041691424,0.8132138026477762
795,794,2.1507239163206617,2.01149125268709,-0.11065746151782314,0.9791682313448715
796,795,2.101113149775738,2.0083532558876134,0.11787150952246811,1.1019726143938806
797,796,2.0187748552179294,1.8261164644708656,-0.06821951031724045,0.9202091068744446
798,797,2.011849702084428,1.8754732837900274,-0.07847223271029186,0.8882435214657479
799,798,1.9718157917978676,1.9138986213213671,-0.23814878372253492,0.8671023085887213
800,799,1.8485311659567782,1.7482707539762001,-0.1340940323558867,0.8197496755156056
801,800,2.1014513730594095,1.8259904233503188,-0.2837030493151558,0.7839423085932227
802,801,2.048262959652582,1.8857241242221348,-0.06117479333199932,0.9304866583077112
803,802,1.7429260948941858,1.5324824581238057,-0.3189211893249849,0.6303274472228318
804,803,1.9103945271648441,1.7954394727127174,-0.09520151662503076,0.8528119151676846
805,804,1.7553084844696405,1.8416840441370914,-0.0529379749710823,0.9419684707665937
806,805,1.84405096298308,1.6490203269234343,-0.10995990148242193,0.777009021853368
807,806,1.7521921702104122,1.8451537333300472,0.04432595765088663,1.0440010539240148
808,807,1.6597530344455402,1.9906286822845198,0.13402618063789487,1.1230617399976535
809,808,1.8897687394000486,1.9073462676048518,-0.024623961062013228,0.9649413003439195
810,809,1.8782363824454016,1.8930437249171246,-0.14021626922577074,0.8977320673181184
811,810,1.9121034461986066,1.587952269733763,-0.39155196654131197,0.5710964629761581
812,811,1.9225440682836705,1.9556617959355962,-0.08428262204646132,1.0527441372705286
813,812,1.7591468141494728,1.9001409763461021,0.011033905258017503,0.9796582552694774
814,813,1.9448811042913994,2.0973303693447454,0.08053137714061295,1.1553408392799238
815,814,1.9785386791311905,1.7868701714905026,-0.058309079190346,0.8674252626437776
816,815,1.9301605518335048,2.035833832713013,0.24404531022821613,1.2548667778805738
817,816,2.063260591636583,2.015091615500122,0.1162508859422179,1.1234773461941128
818,817,1.8302786710903414,1.8947990947165592,0.0014286135517981471,1.0001795619819156
819,818,1.8473427049317006,2.052943145444201,0.12955444786753642,1.2145957146467978
820,819,1.8593870605252534,1.57852119536726,-0.35355536478416966,0.625988959888167
821,820,1.958861247276043,1.6919818389431907,-0.19753302954228452,0.7149778936711175
822,821,1.8672402484850528,1.652875082274932,-0.2087631579879962,0.718774077635026
823,822,1.8216130092294631,1.7237569250961766,-0.21596429691291325,0.7751839650540353
824,823,2.038131469902393,2.216691826981808,0.1207863758813356,1.2409556700153535
825,824,2.020560341151306,1.6397533699210494,-0.25464127820500587,0.6303589073074792
826,825,1.9351549162636605,1.8513057464459222,-0.09352817437524368,0.877478556280785
827,826,1.8788860921053259,1.8815944783068195,0.010242957166182927,0.9929008617074732
828,827,1.806688484643595,1.6842097242635832,-0.1621994132051812,0.7736291736821651
829,828,1.7343292759406022,1.713914283712359,-0.09077874243301075,0.8385963339800909
830,829,2.013095084447546,1.9551352479033866,0.10302279104115397,1.0722328990882264
831,830,1.9874942532511055,1.5401880501619354,-0.7272710103860018,0.4011963765398125
832,831,1.9646208321063885,1.6810894436684103,-0.2592108882067875,0.6940571420448576
833,832,2.129567564539672,1.7906733232757392,-0.06235872858779346,0.8474956679941211
834,833,1.9936696406294094,1.6902130985495236,-0.2900882066993351,0.6729750810226444
835,834,1.9799042013046657,1.7339137474971533,-0.3267891223531868,0.6509825564857876
836,835,1.783880079197564,1.6876987641286876,-0.22791373205376195,0.7212591481410935
837,836,1.9545884012374555,2.007434444141822,0.027492059592061607,1.0549892223519712
838,837,1.8555405025570528,1.8063571267186012,-0.18238015502094762,0.8267910147142828
839,838,1.8356814843075917,1.7447705255980903,-0.0975004577403286,0.829698768686766
840,839,2.0418201994305725,1.823377139684669,-0.2534796661166933,0.7962602002165569
841,840,1.8811035199729687,1.9573189927978631,0.05282928615202884,1.0719110163539254
842,841,1.8328172622804948,1.6968795464191555,-0.1988336016529595,0.7700964646938258
843,842,2.081865841557261,1.8814638418655474,0.08323307550037891,1.0116325855742592
844,843,1.9036048651259976,1.7516101916015085,-0.19471277099336412,0.7967180857742157
845,844,1.9627484496773182,2.063740965400329,-0.09778188850514519,1.009163099583618
846,845,1.932368550105124,1.6012735660675872,-0.40785303766011777,0.5600617077327593
847,846,2.181848007741675,2.045874872113717,-0.12607492318533292,1.0658681969391286
848,847,1.8588544489435197,2.2362693278805343,0.2732718400674294,1.4179206275859642
849,848,1.8171822141000233,1.621034398561634,-0.22200617548498694,0.7064051079318121
850,849,1.8963859492943695,1.7677377278698683,-0.29256834787006586,0.7705785537134149
851,850,2.097545915810169,1.9075785837603092,0.04833955714827271,0.9838951117953054
852,851,1.8935220912850537,1.896752840235301,-0.10682023765608602,0.9251647828231522
853,852,1.9258295857471663,1.756326917943338,-0.07833911251052174,0.8334153071838057
854,853,2.180085145251438,1.840775464491461,-0.27312699164464627,0.7722035345298907
855,854,2.0392740818523847,2.1082600565473144,-0.05446670221822673,1.069054477041314
856,855,1.979368263970688,2.187273427552814,0.02943843837615074,1.1374967998430567
857,856,1.7613809032181849,1.6545289746517529,-0.16040024655002472,0.7725870946480405
858,857,1.797454181927561,1.5468915909872578,-0.24925386557250762,0.6582074771849767
859,858,2.013081920188515,1.982123831284906,-0.012411994859694108,1.0562935339697712
860,859,1.9176597359755134,1.724114956691147,-0.060630038602767396,0.8364417032316016
861,860,1.8801023816597502,1.5947314761782327,-0.31540204222059903,0.6313771539797943
862,861,1.7242437915945565,1.6600063803976146,-0.2419294302966111,0.7201496747285084
863,862,1.9597603186463741,1.875358358063886,-0.13907467170837176,0.8754614745374444
864,863,1.798844943022614,2.0876260792884835,0.1659959836007859,1.1550918425939207
865,864,1.8802881127528543,1.8480283888637339,-0.08404230706493647,0.919605846566928
866,865,1.987017889901326,1.79397894348166,-0.14661700111664214,0.8317548534175241
867,866,1.9600630026473018,1.632811837615871,-0.3416977851164738,0.6339360178393761
868,867,1.8037280088510068,1.824616999582584,-0.10376542959452917,0.8868521659749286
869,868,2.0373744250912416,1.8502786223269017,-0.11373900032855357,0.8892429260267721
870,869,1.739538398989995,1.7113426334029207,-0.20537931951500174,0.7522909305080738
871,870,1.8413944793464274,1.7926600511349569,-0.07575009399580887,0.8756577917787772
872,871,1.6658286089022454,2.1842145183306694,0.31263382276806057,1.4854840288668365
873,872,2.052585242954112,1.8244798037383376,-0.4154493014948795,0.6871810006246254
874,873,1.7629368414749127,1.8479628890367694,0.012524994136844148,0.9974808388464549
875,874,1.8836312702380131,2.0849437870029086,-0.04532140605562138,1.1455430756709675
876,875,1.65346613219814,1.735667110040272,-0.12669298340667512,0.8284722900388773
877,876,1.8768912363449521,2.0689492610975613,0.12935082187134544,1.2201241662636533
878,877,1.9430838861198905,1.65219244325578,-0.2624718612600779,0.684582786915254
879,878,2.021590469970645,1.9569409892065595,0.13716721356595438,1.0680008038323188
880,879,1.9893702595583405,1.8863088096030687,-0.1775962085388645,0.8833350820983408
881,880,1.9785519865475698,1.7039400594627419,-0.12896687440528312,0.8235442885327998
882,881,2.1626437512295857,1.8347202022470797,-0.10901667569402576,0.872704252758854
883,882,1.7498149699735306,2.168876842810875,0.12176015695574004,1.2321092421343869
884,883,1.6499696078567463,1.6418221658360812,-0.29909433620045006,0.7093877466775295
885,884,2.0447671881149834,1.8971375525992151,-0.09532785330109345,0.9225369489192005
886,885,2.0388506283429026,1.8860520049702678,0.05644747775634973,0.9868325762065153
887,886,1.9429406108167373,1.8705796616188757,-0.05109181912452766,0.9002189487238094
888,887,1.837783144008879,1.7949960568440704,-0.12242982581392724,0.8879285412739447
889,888,1.9641509346087567,1.5416795347152719,-0.1550888541515756,0.7534173201718315
890,889,1.7264533900708805,1.4449244661706158,-0.36331382394816025,0.5559036348153006
891,890,1.9192242210779011,2.0697767107625125,0.08980185701446093,1.1350645291969936
892,891,1.9178103338707682,1.9802331393129753,-0.13663892863216087,1.038806454167679
893,892,2.051191750114011,2.0937564163367894,0.27837775074848453,1.237530173983715
894,893,1.7427803175700882,1.4745524242989034,-0.39325223229224354,0.549483601523445
895,894,1.717079765059543,1.7293447641021127,0.0009668509288182725,0.9176214439762151
896,895,1.87888117928168,1.7415203521733615,-0.1376162622230899,0.8258655351825941
897,896,1.7976828861827059,1.8925698672269395,0.050277849604414775,1.0307964508616252
898,897,1.6384590197149829,1.6326299633090713,-0.1919012995936434,0.7414031406786715
899,898,1.8858943068388927,1.8057915364607302,-0.04767154989581228,0.911834101497779
900,899,1.8142886239720424,1.7297949573250722,-0.0260247715949462,0.8841789226425262
901,900,1.8323419486407724,1.2632177852674873,-0.6978692750056619,0.22248399256866638
902,901,1.684023890191262,1.5741713988662387,-0.3114879943269527,0.6462922827999034
903,902,1.8615714902102412,1.7879054748100074,-0.1320102631256087,0.8555143084880752
904,903,2.077659940530169,1.8004642726479603,-0.22875622424098827,0.7851484671094806
905,904,1.9282853722823845,1.7300239245118962,-0.18893069347550853,0.7844865480731538
906,905,1.6142204635147777,1.8331523643300593,0.11862612960296888,1.036530585726224
907,906,1.9138632166497445,1.9021880000212725,0.02861271169304724,0.9808865466953799
908,907,1.9629061111706962,2.3049943399947908,0.11104667215764374,1.309889799837923
909,908,1.7598705350772594,1.4405048126390367,-0.31348273416145783,0.5352351000500101
910,909,2.004799867063528,1.637672720315437,-0.47559631327778973,0.5212320649178462
911,910,1.9461397426138598,1.8149877413851598,-0.07721692350275165,0.9222206451690701
912,911,1.9419963943542458,1.6828951955854246,-0.18610180161117193,0.7465798559958331
913,912,1.7785810448576895,1.2161671815839175,-0.7558714518641374,0.09719779266395757
914,913,1.6596496234575155,1.955651317640856,-0.0620346823573871,1.0564544455288625
915,914,1.9919957035953504,1.82338033059261,-0.25994075710356035,0.7628923084868428
916,915,1.902992871232439,1.8685289902947206,0.05853362296058879,1.0138983836643811
917,916,1.859465128536928,1.8215738388819258,-0.04262794266644382,0.8979975315078591
918,917,1.9744378909558487,1.7569351003986242,-0.1568907185297044,0.8208475220100168
919,918,1.941508346078838,1.6283752011023822,-0.24774189552122483,0.6877577642444975
920,919,2.031179425290571,2.0290161174449515,0.2768965142838849,1.271887213182595
921,920,1.8787216320848,1.7580484822187277,-0.20937261632929177,0.7876044808252113
922,921,2.0426343049177538,1.5932926693414406,-0.541929630033384,0.5371964938293723
923,922,1.5762345160726945,1.4484732017337973,-0.38182026903345356,0.5166535482952358
924,923,1.9528607227208183,1.6937231531350285,-0.4006346999703315,0.6106681615336741
925,924,1.9432859743271342,1.7657477349670947,-0.3329097289015653,0.6963415209728755
926,925,2.0984841246440875,1.6464790264163747,-0.3329662426268795,0.6079932897005887
927,926,1.839330006455721,1.8448262465200356,-0.12567083729790293,0.8911444546210563
928,927,1.7642853828418323,1.7281187779039504,-0.19448670693607498,0.7767796672890968
929,928,1.8627312680616492,1.654642933628774,-0.18484902810749235,0.7114592788003588
930,929,1.5731903398790306,1.3948784194102262,-0.3504621433658521,0.5507658447422329
931,930,2.0270043140504486,1.6102727741356024,-0.3753959279894743,0.5859155439594967
932,931,1.670869828567024,1.7076682596667745,-0.15944585081854415,0.8099028773376356
933,932,2.015426222591288,2.002755614329323,0.16811436463112228,1.1665468555293697
934,933,2.2193604130515996,2.22682413461366,-0.2095229516282636,1.0442488462436423
935,934,1.8155676002487073,2.007738105617659,0.08342201490553616,1.0998012719752577
936,935,1.7966246827976915,1.7310450065730323,-0.17620258547162873,0.816763232080062
937,936,1.711045562253376,1.7620861590328742,-0.13536149264227937,0.8438630218387595
938,937,1.827257570117409,1.970968551890339,0.05179266024424016,1.0704319114933671
939,938,1.9527570447587166,1.725999022182716,-0.5190839778292874,0.6081589025977527
940,939,2.010123233603095,1.9130087456761509,0.003018764490982158,0.9751815658847227
941,940,2.1578981136270916,2.2263194451694117,0.08971941178975396,1.2222373212188666
942,941,2.0297362351722,2.073782979083088,0.14157319067098145,1.1691015238930251
943,942,1.944561560596242,1.71079965315886,-0.22790022441429325,0.7421489601635537
944,943,1.8927775077914224,1.5722393421350493,-0.36990939710145393,0.5815814752762167
945,944,1.9007458811228477,1.6230214573460513,-0.2803620089753345,0.6374733621904316
946,945,1.7376733087597342,1.7273670174879818,-0.12282793633113882,0.8089571570117285
947,946,1.9664600955721603,1.90156417474638,-0.006697599824780362,0.9748033786276522
948,947,1.9602121094317675,1.8335055313669137,-0.044140289585110216,0.9368169982498008
949,948,1.9617086614629689,1.7215641352034279,-0.10969254681096767,0.7889277246836074
950,949,2.123529080166983,2.0327324940449856,-0.01124043036438338,1.0557765246505755
951,950,1.9109512739441101,1.9932360428609872,-0.10146156468153351,0.9704820304493132
952,951,1.9445839373972846,1.8005365018104238,-0.16990059546023017,0.8057245755000364
953,952,1.86256279547536,1.8428457474838318,-0.020295837549819014,0.9191604690679382
954,953,1.6635999520326556,1.773677864034422,-0.08650719510197996,0.8741314103624964
955,954,1.7577962529391238,2.0934359588215905,0.2352243615456217,1.262309921106632
956,955,1.9282393629903984,1.6034375894788295,-0.5362952643529101,0.47291627896908006
957,956,1.9698816730187894,1.7921408466681437,-0.24393916331362803,0.7692735057024324
958,957,1.7763259147071269,1.7057599633131288,-0.15246410746942854,0.7950494836694286
959,958,2.069918310175088,1.9207127787311142,-0.24297687321116168,0.8754682673581633
960,959,1.9387317324990296,2.204566953318418,0.15115423596423927,1.2947090484444237
961,960,2.0183333362143387,1.8599827309570256,-0.036836337522907964,0.9240426447781622
962,961,2.00760952935365,2.0975322585427385,0.1537027130011229,1.161768031896479
963,962,1.8033561669127405,1.6468466412324252,-0.1796885511342123,0.7822575964054529
964,963,1.8808469803722068,1.9411252472009008,0.09559621195489534,1.0945285323790535
965,964,1.9803582542156932,2.1086906906093237,0.2192484755905273,1.2217846692231622
966,965,2.073197375606999,1.9747738667977919,0.06884184003639279,1.0339602609773797
967,966,1.6482650809860606,1.4737536924776042,-0.36669846980951665,0.5945126891988998
968,967,1.9653181049092638,1.6420461944660645,-0.37317857563525314,0.6343052971538916
969,968,2.0478762378801707,1.7644310248003354,-0.13254806212774214,0.7861351899174445
970,969,1.8416961597586674,1.9072315690151265,-0.0817192177879007,0.9447683616597394
971,970,1.6983260220631917,1.8928836361621308,-0.1711700276390546,0.8965850509541501
972,971,1.7547473690454272,1.4751016925826468,-0.2783705588294173,0.608621888533599
973,972,1.9507336012384002,1.724031160846261,-0.22247968139686944,0.7580685912150069
974,973,2.0133078996309277,1.8851667686713527,-0.20470507363389107,0.9094659095564087
975,974,1.6789886048684803,1.4089120607713947,-0.4481305978699473,0.46688314080099597
976,975,2.1889454140154516,1.750548705137967,-0.43774965768975826,0.6426458833849817
977,976,2.046285666235996,1.8444606853739396,-0.15512978683056802,0.8751810412383032
978,977,1.7516165814623754,1.6568973706652281,-0.188010070800372,0.7918500328741891
979,978,1.9629013976805894,1.73412906101468,-0.3457824152655602,0.7066749082819579
980,979,2.0256710545678156,1.9866823676530296,0.17778027658790752,1.1064333506047053
981,980,1.937395731332168,1.8543937886371524,0.03885380602640524,0.9782496921929064
982,981,1.787369851708578,1.6693819171471391,-0.07778658480267664,0.8063584331890351
983,982,2.0177512067700465,1.6294699402470105,-0.34358030763599473,0.6293661797483202
984,983,2.1458461481397917,1.7285543755026616,-0.43923552543319194,0.6465456957439121
985,984,1.7494640460077118,1.7713692535089867,-0.12100421985049807,0.832698682495481
986,985,2.035812901130591,2.1694570160900652,-0.016153801395803965,1.0984254797615536
987,986,2.107593310714578,1.7696519091748582,-0.1637320347109577,0.7924053706798976
988,987,1.9072827808306227,1.681664031205252,-0.2785678978275233,0.6702278965919837
989,988,2.058340630854425,1.9550212756218568,0.06481401149392267,1.021965820428099
990,989,1.963729998555611,1.839356647915973,-0.28294088980882115,0.7951055273328046
991,990,1.8713399444995333,1.4986840995335498,-0.396830841699415,0.5321906848481875
992,991,2.029295683304236,1.6674063925067248,-0.3261150673497388,0.6401574387180461
993,992,1.880273696201213,1.6495981308245566,-0.27586911354875077,0.6693683067841613
994,993,1.887753140202976,1.9353880865967659,-0.06359187973555262,0.9448080873689076
995,994,1.9063736477778175,1.9816240873452569,0.08303555819621605,1.1009697481809306
996,995,2.063718588781667,1.7097930565254011,-0.4137887743216576,0.6474537239010314
997,996,1.983247399088841,1.921140743450859,0.04225348755717328,1.0018847026816808
998,997,1.9112638248946552,1.6873783164676708,-0.3234448465128062,0.6600636376590632
999,998,2.049209000278603,1.901203108645956,-0.07078382509181194,0.9189277181443616
1000,999,1.9978299285394119,1.9352062705471071,0.11311773927824789,1.070019410257305
